Date,AAPL,EXO.MI,FB,GOOGL,UBS,^GSPC,^IXIC,^TNX,^VIX
2014-07-04,,28.792810440063477,,,,,,,
2014-07-07,87.62593078613281,28.63894271850586,65.29000091552734,590.760009765625,13.681886672973633,1977.6500244140625,4451.52978515625,2.617000102996826,11.329999923706055
2014-07-08,87.05982971191406,28.321584701538086,62.7599983215332,578.4000244140625,13.482527732849121,1963.7099609375,4391.4599609375,2.565000057220459,11.979999542236328
2014-07-09,87.0963363647461,28.475454330444336,64.97000122070312,583.3599853515625,13.578516006469727,1972.8299560546875,4419.02978515625,2.546999931335449,11.649999618530273
2014-07-10,86.77678680419922,27.792659759521484,64.87000274658203,580.0399780273438,13.445610046386719,1964.6800537109375,4396.2001953125,2.5320000648498535,12.59000015258789
2014-07-11,86.94114685058594,27.802274703979492,66.33999633789062,586.6500244140625,13.445610046386719,1967.5699462890625,4415.490234375,2.5199999809265137,12.079999923706055
2014-07-14,88.06417083740234,27.792659759521484,67.9000015258789,594.260009765625,13.630199432373047,1977.0999755859375,4440.419921875,2.5490000247955322,11.819999694824219
2014-07-15,87.0324478149414,27.696491241455078,67.16999816894531,593.0599975585938,13.681886672973633,1973.280029296875,4416.39013671875,2.5490000247955322,11.960000038146973
2014-07-16,86.5394058227539,28.600475311279297,67.66000366210938,590.6199951171875,13.822175025939941,1981.5699462890625,4425.97021484375,2.5380001068115234,11.0
2014-07-17,84.99632263183594,28.54277229309082,66.41000366210938,580.8200073242188,13.526829719543457,1958.1199951171875,4363.4501953125,2.4749999046325684,14.539999961853027
2014-07-18,86.21981811523438,28.523536682128906,68.41999816894531,605.1099853515625,13.526829719543457,1978.219970703125,4432.14990234375,2.4839999675750732,12.0600004196167
2014-07-21,85.77244567871094,27.879209518432617,69.4000015258789,598.4400024414062,13.512063026428223,1973.6300048828125,4424.7001953125,2.4739999771118164,12.8100004196167
2014-07-22,86.4845962524414,28.54277229309082,69.2699966430664,603.5700073242188,13.416074752807617,1983.530029296875,4456.02001953125,2.4660000801086426,12.239999771118164
2014-07-23,88.73986053466797,28.427370071411133,71.29000091552734,605.1900024414062,13.467761039733887,1987.010009765625,4473.7001953125,2.4639999866485596,11.520000457763672
2014-07-24,88.59375762939453,28.812040328979492,74.9800033569336,603.010009765625,13.644969940185547,1987.97998046875,4472.10986328125,2.509000062942505,11.84000015258789
2014-07-25,89.1781234741211,28.6485595703125,75.19000244140625,598.0800170898438,13.563749313354492,1978.3399658203125,4449.56005859375,2.4690001010894775,12.6899995803833
2014-07-28,90.4107437133789,28.465837478637695,74.91999816894531,599.02001953125,13.526829719543457,1978.9100341796875,4444.91015625,2.490999937057495,12.5600004196167
2014-07-29,89.8263931274414,28.590856552124023,73.70999908447266,593.9500122070312,13.224100112915039,1969.949951171875,4442.7001953125,2.4619998931884766,13.279999732971191
2014-07-30,89.61637878417969,28.05231285095215,74.68000030517578,595.4400024414062,13.054275512695312,1970.0699462890625,4462.89990234375,2.553999900817871,13.329999923706055
2014-07-31,87.2880859375,27.600322723388672,72.6500015258789,579.5499877929688,12.67771053314209,1930.6700439453125,4369.77001953125,2.555999994277954,16.950000762939453
2014-08-01,87.77200317382812,27.5041561126709,72.36000061035156,573.5999755859375,12.685096740722656,1925.1500244140625,4352.64013671875,2.505000114440918,17.030000686645508
2014-08-04,87.27896118164062,27.5041561126709,73.51000213623047,582.27001953125,12.69986343383789,1938.989990234375,4383.89013671875,2.490999937057495,15.119999885559082
2014-08-05,86.8498306274414,26.830974578857422,72.69000244140625,573.1400146484375,12.470968246459961,1920.2099609375,4352.83984375,2.4830000400543213,16.8700008392334
2014-08-06,86.70374298095703,26.215496063232422,72.47000122070312,574.489990234375,12.507888793945312,1920.239990234375,4355.0498046875,2.4739999771118164,16.3700008392334
2014-08-07,86.69457244873047,26.003929138183594,73.16999816894531,571.8099975585938,12.426667213439941,1909.5699462890625,4334.97021484375,2.4240000247955322,16.65999984741211
2014-08-08,86.93313598632812,26.378984451293945,73.05999755859375,577.9400024414062,12.862302780151367,1931.5899658203125,4370.89990234375,2.4149999618530273,15.770000457763672
2014-08-11,88.08013153076172,26.44630241394043,73.44000244140625,577.25,12.773696899414062,1936.9200439453125,4401.330078125,2.4200000762939453,14.229999542236328
2014-08-12,88.0617904663086,26.840595245361328,72.83000183105469,572.1199951171875,12.788466453552246,1933.75,4389.25,2.441999912261963,14.130000114440918
2014-08-13,89.22712707519531,27.023311614990234,73.7699966430664,584.5599975585938,12.899219512939453,1946.719970703125,4434.1298828125,2.4130001068115234,12.899999618530273
2014-08-14,89.4657211303711,26.8886775970459,74.30000305175781,584.6500244140625,13.046894073486328,1955.1800537109375,4453.0,2.4000000953674316,12.420000076293945
2014-08-15,89.90617370605469,,73.62999725341797,583.7100219726562,12.973054885864258,1955.06005859375,4464.93017578125,2.3450000286102295,13.149999618530273
2014-08-18,90.98892974853516,27.311817169189453,74.58999633789062,592.7000122070312,13.061660766601562,1971.739990234375,4508.31005859375,2.38700008392334,12.319999694824219
2014-08-19,92.24603271484375,27.27334976196289,75.29000091552734,597.1099853515625,13.07642650604248,1981.5999755859375,4527.509765625,2.4049999713897705,12.210000038146973
2014-08-20,92.28274536132812,27.4176025390625,74.80999755859375,595.4099731445312,13.032124519348145,1986.510009765625,4526.47998046875,2.4260001182556152,11.779999732971191
2014-08-21,92.29190063476562,27.869592666625977,74.56999969482422,592.4199829101562,13.24625301361084,1992.3699951171875,4532.10009765625,2.4070000648498535,11.760000228881836
2014-08-22,92.97093200683594,27.88882827758789,74.56999969482422,592.5399780273438,13.054275512695312,1988.4000244140625,4538.5498046875,2.4030001163482666,11.470000267028809
2014-08-25,93.17279052734375,28.504304885864258,75.0199966430664,590.5700073242188,13.179800033569336,1997.9200439453125,4557.35009765625,2.38700008392334,11.699999809265137
2014-08-26,92.57636260986328,28.812040328979492,75.95999908447266,588.1199951171875,13.261018753051758,2000.02001953125,4570.64013671875,2.3910000324249268,11.630000114440918
2014-08-27,93.71417236328125,29.13901710510254,74.62999725341797,583.0,13.305320739746094,2000.1199951171875,4569.6201171875,2.3610000610351562,11.779999732971191
2014-08-28,93.82431030273438,28.917827606201172,73.86000061035156,580.3200073242188,13.238869667053223,1996.739990234375,4557.7001953125,2.3340001106262207,12.050000190734863
2014-08-29,94.05368041992188,29.119781494140625,74.81999969482422,582.3599853515625,13.24625301361084,2003.3699951171875,4580.27001953125,2.3429999351501465,12.09000015258789
2014-09-01,,29.052461624145508,,,,,,,
2014-09-02,94.78778076171875,29.187101364135742,76.68000030517578,588.6300048828125,13.179800033569336,2002.280029296875,4598.18994140625,2.4189999103546143,12.25
2014-09-03,90.78704833984375,29.581390380859375,75.83000183105469,589.52001953125,13.194567680358887,2000.719970703125,4572.56005859375,2.4100000858306885,12.359999656677246
2014-09-04,90.03462219238281,30.485374450683594,75.94999694824219,593.1400146484375,13.172416687011719,1997.6500244140625,4562.2900390625,2.447999954223633,12.640000343322754
2014-09-05,90.81458282470703,29.72564697265625,77.26000213623047,597.780029296875,13.113346099853516,2007.7099609375,4582.89990234375,2.4609999656677246,12.09000015258789
2014-09-08,90.25483703613281,29.764110565185547,77.88999938964844,601.6300048828125,13.002593040466309,2001.5400390625,4592.2900390625,2.4690001010894775,12.65999984741211
2014-09-09,89.91532135009766,29.66794204711914,76.66999816894531,591.969970703125,12.943524360656738,1988.43994140625,4552.2900390625,2.5,13.5
2014-09-10,92.67729949951172,29.764110565185547,77.43000030517578,593.4199829101562,13.002593040466309,1995.68994140625,4586.52001953125,2.5339999198913574,12.880000114440918
2014-09-11,93.0718765258789,29.812192916870117,77.91999816894531,591.1099853515625,12.95828914642334,1997.449951171875,4591.81005859375,2.5309998989105225,12.800000190734863
2014-09-12,93.28291320800781,29.812192916870117,77.4800033569336,584.9000244140625,13.039509773254395,1985.5400390625,4567.60009765625,2.614000082015991,13.3100004196167
2014-09-15,93.25537872314453,29.69679069519043,74.58000183105469,581.6400146484375,12.928754806518555,1984.1300048828125,4518.89990234375,2.5910000801086426,14.119999885559082
2014-09-16,92.54883575439453,29.812192916870117,76.08000183105469,588.780029296875,12.95828914642334,1998.97998046875,4552.759765625,2.5889999866485596,12.729999542236328
2014-09-17,93.2094955444336,29.812192916870117,76.43000030517578,593.2899780273438,12.980441093444824,2001.5699462890625,4562.18994140625,2.5999999046325684,12.649999618530273
2014-09-18,93.40218353271484,29.783344268798828,77.0,597.27001953125,13.113346099853516,2011.3599853515625,4593.43017578125,2.628999948501587,12.029999732971191
2014-09-19,92.64059448242188,29.802576065063477,77.91000366210938,605.4000244140625,13.054275512695312,2010.4000244140625,4579.7900390625,2.5869998931884766,12.109999656677246
2014-09-22,92.73234558105469,29.783344268798828,76.80000305175781,597.27001953125,12.840152740478516,1994.2900390625,4527.68994140625,2.565999984741211,13.6899995803833
2014-09-23,94.18216705322266,29.629474639892578,78.29000091552734,591.1799926757812,12.773696899414062,1982.77001953125,4508.68994140625,2.5350000858306885,14.930000305175781
2014-09-24,93.36549377441406,29.56215476989746,78.54000091552734,598.4199829101562,13.00997543334961,1998.300048828125,4555.22021484375,2.569000005722046,13.270000457763672
2014-09-25,89.80522155761719,29.292884826660156,77.22000122070312,585.25,12.862302780151367,1965.989990234375,4466.75,2.510999917984009,15.640000343322754
2014-09-26,92.4478759765625,29.687175750732422,78.79000091552734,587.9000244140625,13.032124519348145,1982.8499755859375,4512.18994140625,2.5350000858306885,14.850000381469727
2014-09-29,91.86064147949219,29.206335067749023,79.0,587.8099975585938,12.943524360656738,1977.800048828125,4505.85009765625,2.490999937057495,15.979999542236328
2014-09-30,92.4478759765625,29.56215476989746,79.04000091552734,588.4099731445312,12.825384140014648,1972.2900390625,4493.39013671875,2.507999897003174,16.309999465942383
2014-10-01,91.00727081298828,29.167865753173828,76.55000305175781,579.6300048828125,12.79584789276123,1946.1600341796875,4422.08984375,2.4030001163482666,16.709999084472656
2014-10-02,91.6679458618164,28.148483276367188,77.08000183105469,580.8800048828125,12.69986343383789,1946.1700439453125,4430.2001953125,2.437999963760376,16.15999984741211
2014-10-03,91.41102600097656,28.475454330444336,77.44000244140625,586.25,12.404516220092773,1967.9000244140625,4475.6201171875,2.447000026702881,14.550000190734863
2014-10-06,91.41102600097656,28.485071182250977,77.55999755859375,587.780029296875,12.478352546691895,1964.8199462890625,4454.7998046875,2.424999952316284,15.460000038146973
2014-10-07,90.6126937866211,27.658023834228516,76.29000091552734,574.0999755859375,12.219924926757812,1935.0999755859375,4385.2001953125,2.3499999046325684,17.200000762939453
2014-10-08,92.49378204345703,27.20603370666504,77.5199966430664,583.739990234375,12.434051513671875,1968.8900146484375,4468.58984375,2.3299999237060547,15.109999656677246
2014-10-09,92.6956558227539,27.004077911376953,75.91000366210938,570.8099975585938,11.946731567382812,1928.2099609375,4378.33984375,2.3269999027252197,18.760000228881836
2014-10-10,92.42955780029297,27.04254722595215,72.91000366210938,555.1900024414062,11.747371673583984,1906.1300048828125,4276.240234375,2.306999921798706,21.239999771118164
2014-10-13,91.58535766601562,27.1964168548584,72.98999786376953,544.75,11.73998737335205,1874.739990234375,4213.66015625,2.2860000133514404,24.639999389648438
2014-10-14,90.6126937866211,27.148332595825195,73.58999633789062,548.6900024414062,11.78429126739502,1877.699951171875,4227.169921875,2.2060000896453857,22.790000915527344
2014-10-15,89.50241088867188,26.494384765625,73.20999908447266,540.72998046875,11.599699020385742,1862.489990234375,4215.31982421875,2.0899999141693115,25.270000457763672
2014-10-16,88.32788848876953,26.330900192260742,72.62999725341797,536.9199829101562,11.363422393798828,1862.760009765625,4217.39013671875,2.1530001163482666,25.200000762939453
2014-10-17,89.62169647216797,27.234882354736328,75.94999694824219,522.969970703125,11.695687294006348,1886.760009765625,4258.43994140625,2.1989998817443848,21.989999771118164
2014-10-20,91.53948211669922,26.946378707885742,76.94999694824219,532.3800048828125,11.850743293762207,1904.010009765625,4316.06982421875,2.180999994277954,18.56999969482422
2014-10-21,94.02617645263672,27.57147216796875,78.69000244140625,538.030029296875,12.064868927001953,1941.280029296875,4419.47998046875,2.2079999446868896,16.079999923706055
2014-10-22,94.50331115722656,27.523387908935547,78.37000274658203,542.6900024414062,11.954115867614746,1927.1099853515625,4382.85009765625,2.2290000915527344,17.8700008392334
2014-10-23,96.19168853759766,27.70610809326172,80.04000091552734,553.6500244140625,12.064868927001953,1950.8199462890625,4452.7900390625,2.2750000953674316,16.530000686645508
2014-10-24,96.54954528808594,27.773426055908203,80.66999816894531,548.9000244140625,12.146090507507324,1964.5799560546875,4483.72021484375,2.2730000019073486,16.110000610351562
2014-10-27,96.44861602783203,27.379133224487305,80.27999877929688,549.8800048828125,11.983649253845215,1961.6300048828125,4485.93017578125,2.256999969482422,16.040000915527344
2014-10-28,97.94429779052734,28.186948776245117,80.7699966430664,558.9400024414062,12.840152740478516,1985.050048828125,4564.2900390625,2.2839999198913574,14.390000343322754
2014-10-29,98.4948501586914,30.168018341064453,75.86000061035156,558.4500122070312,12.640795707702637,1982.300048828125,4549.22998046875,2.322999954223633,15.149999618530273
2014-10-30,98.16451263427734,31.71632957458496,74.11000061035156,560.27001953125,12.618642807006836,1994.6500244140625,4566.14013671875,2.305000066757202,14.520000457763672
2014-10-31,99.10047149658203,33.41851043701172,74.98999786376953,567.8699951171875,12.83276653289795,2018.050048828125,4630.740234375,2.3350000381469727,14.029999732971191
2014-11-03,100.3851089477539,32.033687591552734,73.87999725341797,563.77001953125,12.67771053314209,2017.81005859375,4638.91015625,2.3480000495910645,14.729999542236328
2014-11-04,99.65104675292969,31.71632957458496,75.76000213623047,564.1900024414062,12.662943840026855,2012.0999755859375,4623.64013671875,2.3420000076293945,14.890000343322754
2014-11-05,99.88961791992188,32.1202392578125,74.83000183105469,555.9500122070312,12.722013473510742,2023.5699462890625,4620.72021484375,2.3499999046325684,14.170000076293945
2014-11-06,100.17529296875,31.60092544555664,75.26000213623047,551.6900024414062,12.626026153564453,2031.2099609375,4638.47021484375,2.375,13.670000076293945
2014-11-07,100.46098327636719,31.649009704589844,75.5999984741211,551.8200073242188,12.596488952636719,2031.9200439453125,4632.52978515625,2.312000036239624,13.119999885559082
2014-11-10,100.29510498046875,31.927898406982422,75.0,558.22998046875,12.63340950012207,2038.260009765625,4651.6201171875,2.3589999675750732,12.670000076293945
2014-11-11,101.09687042236328,32.65877914428711,74.61000061035156,561.2899780273438,12.79584789276123,2039.6800537109375,4660.56005859375,2.359999895095825,12.920000076293945
2014-11-12,102.52532196044922,32.25487518310547,74.72000122070312,558.25,12.83276653289795,2038.25,4675.14013671875,2.3589999675750732,13.020000457763672
2014-11-13,103.97219848632812,32.72608947753906,74.25,556.4400024414062,12.950905799865723,2039.3299560546875,4680.14013671875,2.3469998836517334,13.789999961853027
2014-11-14,105.22554016113281,32.69724655151367,74.87999725341797,555.1900024414062,12.950905799865723,2039.8199462890625,4688.5400390625,2.319999933242798,13.3100004196167
2014-11-17,105.05043029785156,32.98575210571289,74.23999786376953,546.6400146484375,12.884454727172852,2041.3199462890625,4671.0,2.3399999141693115,13.989999771118164
2014-11-18,106.41436767578125,33.274253845214844,74.33999633789062,544.510009765625,12.936139106750488,2051.800048828125,4702.43994140625,2.322000026702881,13.859999656677246
2014-11-19,105.67709350585938,32.85111618041992,73.33000183105469,547.2000122070312,12.921370506286621,2048.719970703125,4675.7099609375,2.3510000705718994,13.960000038146973
2014-11-20,107.1884765625,32.75495147705078,73.5999984741211,543.760009765625,12.788466453552246,2052.75,4701.8701171875,2.3350000381469727,13.579999923706055
2014-11-21,107.33594512939453,33.72624969482422,73.75,545.8900146484375,12.884454727172852,2063.5,4712.97021484375,2.315000057220459,12.899999618530273
2014-11-24,109.32652282714844,33.73586654663086,74.01000213623047,547.47998046875,159.08055114746094,2069.409912109375,4754.89013671875,2.309999942779541,12.619999885559082
2014-11-25,108.37732696533203,34.197471618652344,75.62999725341797,549.22998046875,159.08055114746094,2067.030029296875,4758.25,2.259999990463257,12.25
2014-11-26,109.66753387451172,34.03398895263672,77.62000274658203,547.72998046875,159.08055114746094,2072.830078125,4787.31982421875,2.2339999675750732,12.069999694824219
2014-11-27,,34.52444839477539,,,,,,,
2014-11-28,109.60302734375,34.42827224731445,77.69999694824219,549.0800170898438,159.08055114746094,2067.56005859375,4791.6298828125,2.194000005722046,13.329999923706055
2014-12-01,106.04573822021484,34.31287384033203,75.0999984741211,539.6500244140625,,2053.43994140625,4727.35009765625,2.2179999351501465,14.15999984741211
2014-12-02,105.64022827148438,34.31287384033203,75.45999908447266,538.5900268554688,13.290553092956543,2066.550048828125,4755.81005859375,2.2850000858306885,12.850000381469727
2014-12-03,106.83828735351562,34.64946365356445,74.87999725341797,536.969970703125,13.408692359924316,2074.330078125,4774.47021484375,2.2869999408721924,12.5
2014-12-04,106.43280792236328,33.56275939941406,75.23999786376953,542.5800170898438,13.416074752807617,2071.919921875,4769.43994140625,2.256999969482422,12.380000114440918
2014-12-05,105.98120880126953,34.88988494873047,76.36000061035156,528.0800170898438,13.452991485595703,2075.3701171875,4780.759765625,2.306999921798706,11.890000343322754
2014-12-08,103.58513641357422,34.7552490234375,76.5199966430664,530.72998046875,13.320089340209961,2060.31005859375,4740.68994140625,2.256999969482422,14.210000038146973
2014-12-09,105.17022705078125,33.649314880371094,76.83999633789062,536.1099853515625,13.275784492492676,2059.820068359375,4766.47021484375,2.2200000286102295,15.350000381469727
2014-12-10,103.17041778564453,33.2646369934082,76.18000030517578,528.0399780273438,13.07642650604248,2026.1400146484375,4684.02001953125,2.1689999103546143,18.530000686645508
2014-12-11,102.86629486083984,32.41835403442383,77.7300033569336,532.1099853515625,13.105963706970215,2035.3299560546875,4708.16015625,2.177999973297119,20.079999923706055
2014-12-12,101.12451934814453,31.3701229095459,77.83000183105469,521.510009765625,12.847535133361816,2002.3299560546875,4653.60009765625,2.1029999256134033,21.079999923706055
2014-12-15,99.74217224121094,31.139320373535156,76.98999786376953,515.8400268554688,12.685096740722656,1989.6300048828125,4605.16015625,2.115999937057495,20.420000076293945
2014-12-16,98.37821197509766,31.97597885131836,74.69000244140625,498.1600036621094,12.714629173278809,1972.739990234375,4547.830078125,2.071000099182129,23.56999969482422
2014-12-17,100.82962036132812,31.75479507446289,76.11000061035156,506.45001220703125,12.825384140014648,2012.8900146484375,4644.31005859375,2.1480000019073486,19.440000534057617
2014-12-18,103.81551361083984,32.43759536743164,78.4000015258789,514.6199951171875,12.995208740234375,2061.22998046875,4748.39990234375,2.2039999961853027,16.809999465942383
2014-12-19,103.01375579833984,33.158851623535156,79.87999725341797,520.0399780273438,12.995208740234375,2070.64990234375,4765.3798828125,2.1760001182556152,16.489999771118164
2014-12-22,104.08277130126953,33.11076736450195,81.44999694824219,532.2999877929688,12.943524360656738,2078.5400390625,4781.419921875,2.1619999408721924,15.25
2014-12-23,103.71414947509766,33.17808532714844,80.61000061035156,538.77001953125,12.921370506286621,2082.169921875,4765.419921875,2.256999969482422,14.800000190734863
2014-12-24,103.2257080078125,,80.7699966430664,536.9299926757812,13.002593040466309,2081.8798828125,4773.47021484375,2.2639999389648438,14.369999885559082
2014-12-26,105.05043029785156,,80.77999877929688,541.52001953125,13.046894073486328,2088.77001953125,4806.85986328125,2.25,14.5
2014-12-29,104.97673034667969,33.072303771972656,80.0199966430664,537.3099975585938,12.781082153320312,2090.570068359375,4806.91015625,2.2070000171661377,15.0600004196167
2014-12-30,103.69571685791016,32.73571014404297,79.22000122070312,535.280029296875,12.751547813415527,2080.35009765625,4777.43994140625,2.190000057220459,15.920000076293945
2014-12-31,101.72354125976562,,78.0199966430664,530.6599731445312,12.58910846710205,2058.89990234375,4736.0498046875,2.1700000762939453,19.200000762939453
2015-01-02,100.75589752197266,33.11076736450195,78.44999694824219,529.5499877929688,12.618642807006836,2058.199951171875,4726.81005859375,2.122999906539917,17.790000915527344
2015-01-05,97.91742706298828,32.08176803588867,77.19000244140625,519.4600219726562,12.256844520568848,2020.5799560546875,4652.56982421875,2.0390000343322754,19.920000076293945
2015-01-06,97.92666625976562,31.87981414794922,76.1500015258789,506.6400146484375,12.116555213928223,2002.6099853515625,4592.740234375,1.9630000591278076,21.1200008392334
2015-01-07,99.2998046875,32.11061096191406,76.1500015258789,505.1499938964844,12.323297500610352,2025.9000244140625,4650.47021484375,1.9539999961853027,19.309999465942383
2015-01-08,103.11512756347656,32.83188247680664,78.18000030517578,506.9100036621094,12.29376220703125,2062.139892578125,4736.18994140625,2.0160000324249268,17.010000228881836
2015-01-09,103.2257080078125,32.1202392578125,77.73999786376953,500.7200012207031,12.212541580200195,2044.81005859375,4704.06982421875,1.9709999561309814,17.549999237060547
2015-01-12,100.68215942382812,32.84150314331055,76.72000122070312,497.05999755859375,12.094403266906738,2028.260009765625,4664.7099609375,1.9119999408721924,19.600000381469727
2015-01-13,101.57608032226562,33.120384216308594,76.44999694824219,501.79998779296875,12.249459266662598,2023.030029296875,4661.5,1.8899999856948853,20.559999465942383
2015-01-14,101.18904113769531,32.37027359008789,76.27999877929688,505.92999267578125,12.16823959350586,2011.27001953125,4639.31982421875,1.8370000123977661,21.479999542236328
2015-01-15,98.4427261352539,33.1300048828125,74.05000305175781,504.010009765625,12.205159187316895,1992.6700439453125,4570.81982421875,1.774999976158142,22.389999389648438
2015-01-16,97.67781066894531,33.505062103271484,75.18000030517578,510.4599914550781,11.983649253845215,2019.4200439453125,4634.3798828125,1.815000057220459,20.950000762939453
2015-01-19,,33.158851623535156,,,,,,,
2015-01-20,100.1937255859375,33.39927291870117,76.23999786376953,509.94000244140625,12.227309226989746,2022.550048828125,4654.85009765625,1.8070000410079956,19.889999389648438
